regret_avg,regret_std
0.0,0.0
0.3908430628168638,0.017086530249138747
0.7962964746490723,0.02627131176076449
1.1629013806317412,0.03680347150279146
1.5767154028284578,0.04417460278112513
1.972683996831718,0.04861792198075811
2.3740502587894903,0.054568305137264614
2.760556521545662,0.05894478014898981
3.1513546801826315,0.06748773247192164
3.5409101234906477,0.07379462328074705
3.9151565790953935,0.08087132758806617
4.318861892489556,0.08518261334268319
4.698063351717805,0.08855936191253064
5.0763394181813455,0.09406929934681431
5.438000318151299,0.10151511621359972
5.813718213046058,0.10866356158091062
6.193353848064627,0.11095780586059434
6.552843586062623,0.11577293745208064
6.9230237844373494,0.1208772978179464
7.302250941716525,0.12642887746972045
7.684358387471097,0.13123672433734695
8.05589038154397,0.1350251183902159
8.441134755223795,0.14224745335161454
8.790034517477567,0.1491112315779748
9.198061239842716,0.15508734163366172
9.593864715732108,0.16101247106345448
9.959477119664903,0.16561004034534865
10.343930633748455,0.1708065840651462
10.708515199995325,0.17675620439184825
11.071411142160303,0.18106136603056452
11.467907002146857,0.18892380367815967
11.866208368726868,0.19330539306850694
12.256943666465226,0.1984786990814879
12.621231587296109,0.20530335652464457
13.019156813431463,0.21199987249391983
13.404911616928082,0.2166268101194902
13.7707318221609,0.2224908577652808
14.15673461243976,0.22880293545482872
14.513192008847968,0.23297946376731482
14.876096221797088,0.23939003603067058
15.254152978677073,0.24253175954952338
15.657770681860981,0.24926410440146216
16.01736947023052,0.25312474059288514
16.399987603458214,0.2579278323255544
16.760207167344525,0.26470679208305614
17.12871976669473,0.27136154383618305
17.50834483365953,0.27995362479087316
17.872717952703578,0.28441421888908786
18.246042083792034,0.29172357676192057
18.60838899383391,0.29514849087973205
19.017279221134725,0.3000733953977249
19.411325045669354,0.3094695468425036
19.77322500431505,0.3139389865900208
20.147074541808887,0.3188927771283216
20.50608953416025,0.3247456089122513
20.891104847816635,0.32994389398643087
21.27096634394025,0.33475979285596885
21.649320946433644,0.33962984451754685
22.031451416121886,0.34365030500608285
22.410581453106126,0.35004046624425456
22.76243160870592,0.35658289307803404
23.136134364718085,0.3590715191485942
23.50829755137141,0.36229347866721506
23.88124437502191,0.3681677600652895
24.26869299283201,0.37320854637391576
24.650657555275153,0.38091125306909585
25.038769839697817,0.38516552139065674
25.37996088058339,0.38861754664176784
25.751242326928146,0.3963197147083494
26.128847689464724,0.4030829215816728
26.499894256553894,0.41107887501418094
26.916512377284786,0.41498676326662165
27.281512606067086,0.4214722617419965
27.690750807954124,0.42660604979598504
28.07069535448943,0.43281878795297013
28.495591244594536,0.43812075855894966
28.87727970052671,0.44378351973752095
29.2563682917199,0.4491983042168249
29.63328525422442,0.4532534445241816
30.021055451177862,0.4587250059243312
30.40837959676178,0.46468659893811315
30.74924615833145,0.4708122181902744
31.125316208288222,0.4783457205622387
31.52127987229374,0.48478950805226495
31.914079905940397,0.4884316518092643
32.28272916069443,0.4928246871468899
32.70256028284104,0.499446735064215
33.08068180194728,0.5021864079687316
33.45522604590952,0.5054470402678807
33.825174795452234,0.5087930722439606
34.20280391397608,0.5117357781535581
34.573838570235274,0.5178053354585797
34.92851450507095,0.522616175680316
35.31906810973457,0.5279817493804417
35.690638391212026,0.5325706295997585
36.051273806863286,0.5364040613848529
36.41942468137423,0.542404645964218
36.801565542260136,0.5470502965812102
37.17737661052579,0.5512125841368914
37.53870941094875,0.5580669327445612
37.91972852643166,0.5649940542234441
38.178454599196,0.56941217566712
38.43596777661447,0.5746013529248897
38.66368083450417,0.578540307721559
38.92090871636603,0.5825216075648506
39.15859913863414,0.5842089158724346
39.42095806614724,0.5869730809834751
39.67378888893655,0.5931646911463773
39.94623483429301,0.6001228003787039
40.232426150131694,0.6028466968356742
40.49806518085941,0.6069004195657599
40.75491914478161,0.6115487762054393
41.000536357344664,0.61513278093696
41.232556945351256,0.6199092739771791
41.47648633799773,0.6224931516205132
41.70418413906953,0.628847562488324
41.93787247415704,0.6285679761446265
42.18589080938647,0.6328480847229232
42.42108209873161,0.6382602652932625
42.656829057559136,0.6414441978804217
42.87648452797421,0.6470531817995328
43.09592204563505,0.6510951781481455
43.34830258347746,0.6568359629885082
43.633316153330526,0.6621771429652331
43.86811597803474,0.6637868787425376
44.12239692139932,0.667653134343204
44.34998003714376,0.6676990915184302
44.55883906855742,0.6687598213482
44.78909589734241,0.6740197785627263
45.009516219302625,0.6747905293910356
45.274916920160095,0.67693613134891
45.50286351726008,0.6811648231009505
45.74163217954108,0.6825438001329275
45.95646879993593,0.6835415461658944
46.173215478900694,0.6848501376899206
46.392543936382964,0.6863948565999268
46.618875435746574,0.6916743470785758
46.85654822122487,0.6938044805491199
47.05875797148028,0.6971327565202612
47.28066905317914,0.7007978063364134
47.501402198957265,0.7019571863549631
47.71050505133784,0.7066420761316936
47.948444734478144,0.707678673548926
48.180758995063506,0.7088698477646411
48.38776513030682,0.7107784829788952
48.604064229391405,0.714249821329908
48.8347728376079,0.7163058491508443
49.05147973268055,0.7207759705487254
49.28700818246037,0.7247708519172125
49.50232499106557,0.7286106236310973
49.73364054193027,0.7330189761438294
49.970107569363,0.7376044094551008
50.17904866913814,0.7382935223173612
50.40770291807541,0.7415114416240001
50.61226097191885,0.7432594151413424
50.834520676895075,0.7445945601468966
51.05500411625137,0.7481796002365092
51.27122927333769,0.7499381878669642
51.46884178186081,0.7537542030779305
51.67930603620611,0.7584725608715942
51.89593135791556,0.7607921687957003
52.09282760941924,0.7628125667313829
52.30025849461471,0.7667841054706831
52.530073915783554,0.7705964433263863
52.736176597334044,0.7737155174198237
52.958187652789945,0.7768499838505138
53.17173177667905,0.7782698840471095
53.36141339552807,0.7802461287417337
53.54751302079048,0.7828107983998256
53.70225510139227,0.7837907265563693
53.89784556146184,0.7878348328985538
54.08471173316015,0.7890469851342055
54.29088161886391,0.7912880560047126
54.50825720920972,0.794815058040616
54.71988904248143,0.7984743318961985
54.92272983671435,0.8024240139562353
55.129692491776,0.8048623432000885
55.33021097557851,0.8073627507216079
55.50477307591807,0.8092746599929557
55.682637185596704,0.8078650803485319
55.84684983943729,0.809557391246632
56.02058826409399,0.8077196084471849
56.19321015940446,0.8092149492881024
56.35674805101005,0.8081908083093596
56.54459687015184,0.8082612842856255
56.681285269532246,0.8101927354384953
56.8615065865561,0.8141244449350443
57.06255105426581,0.8163815994233243
57.21709932187861,0.8166322526455115
57.387154311513484,0.8199927386952334
57.55959763412639,0.8223473718708838
57.71564031406817,0.8234528355249349
57.8852785045805,0.8243741071695959
58.0588257373712,0.828133444657408
58.230744621409684,0.8312018689464417
58.40609533455904,0.8360185104912693
58.61499029446613,0.8371679742662639
58.77433735994447,0.8354653495681721
58.94458107414418,0.8378878163109299
59.14157459828028,0.8396077113200713
59.32795646193033,0.8402030334883662
59.48975816895122,0.8420290490780726
59.65034866534866,0.8421987870593519
59.806193731181786,0.8429143766119427
59.98489673992903,0.8458088510794471
60.12822705164984,0.8449541878560998
60.26856002312385,0.845331828445928
60.40991606144381,0.8458225565011329
60.57680431736074,0.8486051365155248
60.74608638040092,0.8520140722283468
60.91276010730693,0.8550353394609942
61.04587222632125,0.8558495880592126
61.22129414181772,0.8605868048320957
61.38099399362908,0.8622258299726916
61.5696766974153,0.8642796634591419
61.698856788657,0.8657800212297655
61.84536581479938,0.869909074627998
62.00680415244431,0.8725354162368705
62.166593896492294,0.8748138756784007
62.34452670872961,0.8774808436663969
62.49391300559323,0.8802469608589252
62.665162166938636,0.8865309364857804
62.79374067149466,0.8868137682823265
62.946937131418466,0.8904872047136827
63.07995985439549,0.8937729279272224
63.23783942446556,0.8934472212884744
63.3867125462099,0.8980577483248571
63.54214906319343,0.8989962298711941
63.68478145489202,0.8995397403117348
63.835438223711456,0.8968483515302493
63.9820733705754,0.8980441370548536
64.12178192206052,0.898347374763669
64.24747858866294,0.8996578934155977
64.38250367118344,0.9012631182776667
64.55095754369431,0.9063604554638539
64.66935256463162,0.9060683837475182
64.78997074928394,0.9077115607237882
64.9155008696967,0.9099856647161477
65.06421676833503,0.9100496249855405
65.20371369704681,0.9121181157826802
65.32034376713756,0.911835066100805
65.44721770003248,0.9123045727840651
65.57718744782883,0.9133163567391744
65.7198920919142,0.9151970956879408
65.82114311265374,0.9155183875690109
65.93031204894716,0.914747753201255
66.07620546845965,0.9169019659763858
66.20133625776334,0.9189135029661829
66.29217383958681,0.9190370991618304
66.40347408674207,0.9185162166823408
66.54928893434577,0.9187499468495343
66.67471778794744,0.9209774452186122
66.7939439217502,0.9194670637675385
66.91688913890926,0.9214487592378051
67.04323383422259,0.9223465063482699
67.18000576719153,0.9211393286174996
67.31645966397733,0.9215635202301684
67.41608869172077,0.9221183049300615
67.5470949670754,0.9179678446583578
67.66757390017688,0.9173453730562289
67.79279038754976,0.9158442534164608
67.93491005307217,0.9155623703871116
68.06476283620182,0.9154435519080986
68.20151274921413,0.9144408597598643
68.31936635228298,0.915754546891543
68.45938185552266,0.9154417085510278
68.59378907336277,0.9180190098062836
68.72065313960994,0.9173116530829984
68.86754848890995,0.9178055840516082
68.99426438235304,0.9202748947087459
69.14812181713896,0.9174836510997999
69.269244372615,0.9168079161538696
69.37330022548899,0.9180763178773305
69.49331706096923,0.9195856135694225
69.6132613734205,0.9173341105718842
69.75047153980913,0.9149741333026034
69.85594930625676,0.9146451961604569
69.98199403159234,0.9140348075156535
70.10941337258741,0.9161362803687239
70.22342877463711,0.9131196162484198
70.33007489677655,0.9134739813447912
70.45861639824228,0.9138298483881903
70.59561947699491,0.9166818536958882
70.70708082835121,0.9168889857262201
70.80169678707243,0.9171029603958429
70.90958139323614,0.9196706596839306
71.0183930435611,0.9180566265197354
71.15090500198576,0.9161006228558101
71.26642068924708,0.9156445747443775
71.37094583352132,0.9137351641042105
71.49795283500355,0.9172103846837685
71.6532988710544,0.9218141985325209
71.77752168903424,0.921967085233206
71.90126314183063,0.920957826904241
72.01752836590839,0.9207100943464409
72.14326046785354,0.9213880778760932
72.25002572553628,0.9228437134488896
72.3763168475295,0.9258893075144231
72.45744797443837,0.9259771626048234
72.57388504691988,0.9235119562863481
72.6679348601606,0.9230248620247169
72.78734133641423,0.9270808176841854
72.89699050131341,0.9272900863562994
72.98324038103047,0.9273698082066998
73.09934103081737,0.9294085310516834
73.19428000383931,0.9301054529644134
73.30651866259207,0.9308467976097843
73.40679886579294,0.9339880154525181
73.49754396787887,0.9325101191439101
73.5996023771977,0.9357781602434242
73.69852005214939,0.935261199713928
73.79748272712573,0.9371503787005417
73.91395814734624,0.9374059154642973
74.02300199831815,0.9385906633352799
74.1423107287347,0.9408104452706738
74.2328667567487,0.941480045253795
74.31089112134521,0.9397654106362371
74.41469387932325,0.9397228571149053
74.52792913356733,0.9411439197484786
74.63289616007641,0.9420937417895843
74.7340767756495,0.9414505483199301
74.8535468768357,0.9385454734494674
74.9544771509347,0.9386430788480867
75.05686253206589,0.9407453530020546
75.1462035097847,0.9408529332762221
75.22472813131746,0.9412809077788609
75.33365666113639,0.9427090952945589
75.42421315508767,0.941551011916166
75.51316701006249,0.9410549320207547
75.61995952442383,0.9448026731651977
75.69527547829236,0.9449877522348018
75.79300582134778,0.9450467205547403
75.87057887799145,0.9463718431969502
75.96108332012334,0.945906904461147
76.0828876888205,0.9458674003732648
76.1615176253078,0.9469641942712552
76.24030742772611,0.9484876301222419
76.3494082994303,0.9494840474553878
76.45319814486078,0.9492177933343731
76.56140346638956,0.9497497497019844
76.63207896799653,0.9504005328936309
76.71311763759338,0.9508154726587345
76.8058815479987,0.9504313444415293
76.9011201296718,0.950177537099292
76.9971023982262,0.9492229494255915
77.09096481985361,0.9495564088655751
77.18345061570984,0.9469205078664024
77.2650527066786,0.94731419479669
77.36271717704196,0.9472839701796814
77.4513441936189,0.9481012498063339
77.52739911946475,0.947483337786309
77.62260758747686,0.9497211264304616
77.70199304823247,0.949971840227127
77.78100738735024,0.9496234875313428
77.86944154332085,0.9494374930942812
77.95244787692889,0.9483369430951953
78.02921492126755,0.9481702527725586
78.10719245294347,0.9467552092948079
78.17000216481374,0.9466111936095386
78.2640432462631,0.9496243803908616
78.35546641835043,0.9520015778702684
78.46279792410809,0.9507173801799798
78.54243843201843,0.9508113670740401
78.62822965506209,0.9509097241768327
78.72609690731818,0.9519622045281503
78.81429878832046,0.9526049370700749
78.88809297797827,0.9528564301023732
78.98493057936145,0.9535946452085208
79.08099633769359,0.9541281465695984
79.18247021733026,0.95518580069201
79.26214462629856,0.9545116454127387
79.3752600711978,0.9571943408438258
79.46053587641332,0.9569970416306642
79.52938690188562,0.9562048534385145
79.60093953065895,0.95915325858873
79.69043235710954,0.9626159170640094
79.79530994528206,0.9613319580244166
79.90511567171278,0.9611602536269797
79.98604712139229,0.9607260698345715
80.05123644122926,0.961243042094245
80.15760550860108,0.9613523429929469
80.2502026585259,0.9617455608347608
80.32389049821239,0.962212228556886
80.40201598521878,0.9624998796157895
80.48389523211829,0.9637378652413894
80.56879680291608,0.9633108936651036
80.65984447195507,0.9668837546783322
80.75163414556225,0.9679102988076955
80.8404272984818,0.9646949924518905
80.9311912093895,0.967566113012167
81.01875534492733,0.9682343102241182
81.08289403285913,0.9690880920461689
81.16267316260887,0.9688567622751199
81.2403851643408,0.9698006916044353
81.31277665113248,0.9718617418593041
81.39822147965403,0.9707679810431816
81.4737637173726,0.9706210562819789
81.55967435794538,0.9710034037670953
81.63806635502141,0.9706136744822125
